Date,Open,High,Low,Close,Adj Close,Volume
2022-06-23,129.240005,129.240005,129.240005,129.240005,124.830223,0
2022-06-24,131.979996,131.979996,131.979996,131.979996,127.476730,0
2022-06-27,131.740005,131.740005,131.740005,131.740005,127.244926,0
2022-06-28,130.220001,130.220001,130.220001,130.220001,125.776787,0
2022-06-29,129.350006,129.350006,129.350006,129.350006,124.936470,0
2022-06-30,129.050003,129.050003,129.050003,129.050003,124.646706,0
2022-07-01,131.490005,131.490005,131.490005,131.490005,127.003464,0
2022-07-05,131.080002,131.080002,131.080002,131.080002,126.607445,0
2022-07-06,130.860001,130.860001,130.860001,130.860001,126.394951,0
2022-07-07,131.210007,131.210007,131.210007,131.210007,126.733009,0
2022-07-08,130.500000,130.500000,130.500000,130.500000,126.047234,0
2022-07-11,130.220001,130.220001,130.220001,130.220001,125.776787,0
2022-07-12,129.740005,129.740005,129.740005,129.740005,125.313171,0
2022-07-13,129.130005,129.130005,129.130005,129.130005,124.723984,0
2022-07-14,127.930000,127.930000,127.930000,127.930000,123.564926,0
2022-07-15,130.160004,130.160004,130.160004,130.160004,125.718826,0
2022-07-18,129.130005,129.130005,129.130005,129.130005,124.723984,0
2022-07-19,132.559998,132.559998,132.559998,132.559998,128.036942,0
2022-07-20,132.190002,132.190002,132.190002,132.190002,127.679573,0
2022-07-21,133.240005,133.240005,133.240005,133.240005,128.693741,0
2022-07-22,133.929993,133.929993,133.929993,133.929993,129.360184,0
2022-07-25,134.210007,134.210007,134.210007,134.210007,129.630661,0
2022-07-26,134.270004,134.270004,134.270004,134.270004,129.688599,0
2022-07-27,135.160004,135.160004,135.160004,135.160004,130.548233,0
2022-07-28,139.520004,139.520004,139.520004,139.520004,134.759460,0
2022-07-29,140.229996,140.229996,140.229996,140.229996,135.445236,0
2022-08-01,139.089996,139.089996,139.089996,139.089996,134.344131,0
2022-08-02,137.339996,137.339996,137.339996,137.339996,132.653824,0
2022-08-03,137.690002,137.690002,137.690002,137.690002,132.991898,0
2022-08-04,137.559998,137.559998,137.559998,137.559998,132.866333,0
2022-08-05,137.929993,137.929993,137.929993,137.929993,133.223694,0
2022-08-08,139.160004,139.160004,139.160004,139.160004,134.411758,0
2022-08-09,139.919998,139.919998,139.919998,139.919998,135.145813,0
2022-08-10,142.100006,142.100006,142.100006,142.100006,137.251434,0
2022-08-11,141.740005,141.740005,141.740005,141.740005,136.903717,0
2022-08-12,144.169998,144.169998,144.169998,144.169998,139.250793,0
2022-08-15,144.710007,144.710007,144.710007,144.710007,139.772385,0
2022-08-16,144.279999,144.279999,144.279999,144.279999,139.357040,0
2022-08-17,143.479996,143.479996,143.479996,143.479996,138.584335,0
2022-08-18,142.520004,142.520004,142.520004,142.520004,137.657104,0
2022-08-19,140.979996,140.979996,140.979996,140.979996,136.169632,0
2022-08-22,137.919998,137.919998,137.919998,137.919998,133.214035,0
2022-08-23,136.139999,136.139999,136.139999,136.139999,131.494797,0
2022-08-24,136.960007,136.960007,136.960007,136.960007,132.286819,0
2022-08-25,139.009995,139.009995,139.009995,139.009995,134.266861,0
2022-08-26,135.490005,135.490005,135.490005,135.490005,130.866959,0
2022-08-29,134.309998,134.309998,134.309998,134.309998,129.727219,0
2022-08-30,132.380005,132.380005,132.380005,132.380005,127.863075,0
2022-08-31,131.770004,131.770004,131.770004,131.770004,127.273911,0
2022-09-01,132.039993,132.039993,132.039993,132.039993,127.534668,0
2022-09-02,130.210007,130.210007,130.210007,130.210007,125.767128,0
2022-09-06,131.380005,131.380005,131.380005,131.380005,126.897209,0
2022-09-07,134.020004,134.020004,134.020004,134.020004,129.447128,0
2022-09-08,134.350006,134.350006,134.350006,134.350006,129.765869,0
2022-09-09,135.740005,135.740005,135.740005,135.740005,131.108444,0
2022-09-12,137.050003,137.050003,137.050003,137.050003,132.373749,0
2022-09-13,131.880005,131.880005,131.880005,131.880005,127.380135,0
2022-09-14,130.419998,130.419998,130.419998,130.419998,125.969948,0
2022-09-15,127.949997,127.949997,127.949997,127.949997,123.584236,0
2022-09-16,127.980003,127.980003,127.980003,127.980003,123.613213,0
2022-09-19,127.800003,127.800003,127.800003,127.800003,123.439362,0
2022-09-20,124.629997,124.629997,124.629997,124.629997,120.377518,0
2022-09-21,122.629997,122.629997,122.629997,122.629997,118.445763,0
2022-09-22,119.889999,119.889999,119.889999,119.889999,117.039024,0
2022-09-23,118.269997,118.269997,118.269997,118.269997,115.457550,0
2022-09-26,114.889999,114.889999,114.889999,114.889999,112.157921,0
2022-09-27,113.410004,113.410004,113.410004,113.410004,110.713120,0
2022-09-28,115.769997,115.769997,115.769997,115.769997,113.016991,0
2022-09-29,112.349998,112.349998,112.349998,112.349998,109.678329,0
2022-09-30,113.620003,113.620003,113.620003,113.620003,110.918121,0
2022-10-03,115.669998,115.669998,115.669998,115.669998,112.919380,0
2022-10-04,118.000000,118.000000,118.000000,118.000000,115.193970,0
2022-10-05,115.669998,115.669998,115.669998,115.669998,112.919380,0
2022-10-06,112.449997,112.449997,112.449997,112.449997,109.775940,0
2022-10-07,109.730003,109.730003,109.730003,109.730003,107.120636,0
2022-10-10,108.709999,108.709999,108.709999,108.709999,106.124878,0
2022-10-11,109.879997,109.879997,109.879997,109.879997,107.267059,0
2022-10-12,108.650002,108.650002,108.650002,108.650002,106.066315,0
2022-10-13,110.639999,110.639999,110.639999,110.639999,108.008987,0
2022-10-14,107.900002,107.900002,107.900002,107.900002,105.334145,0
2022-10-17,111.940002,111.940002,111.940002,111.940002,109.278076,0
2022-10-18,113.199997,113.199997,113.199997,113.199997,110.508110,0
2022-10-19,110.309998,110.309998,110.309998,110.309998,107.686836,0
2022-10-20,109.910004,109.910004,109.910004,109.910004,107.296356,0
2022-10-21,110.779999,110.779999,110.779999,110.779999,108.145660,0
2022-10-24,110.769997,110.769997,110.769997,110.769997,108.135895,0
2022-10-25,115.129997,115.129997,115.129997,115.129997,112.392212,0
2022-10-26,115.029999,115.029999,115.029999,115.029999,112.294594,0
2022-10-27,115.169998,115.169998,115.169998,115.169998,112.431259,0
2022-10-28,117.760002,117.760002,117.760002,117.760002,114.959679,0
2022-10-31,117.589996,117.589996,117.589996,117.589996,114.793716,0
2022-11-01,117.559998,117.559998,117.559998,117.559998,114.764435,0
2022-11-02,114.300003,114.300003,114.300003,114.300003,111.581955,0
2022-11-03,114.169998,114.169998,114.169998,114.169998,111.455040,0
2022-11-04,115.709999,115.709999,115.709999,115.709999,112.958427,0
2022-11-07,115.720001,115.720001,115.720001,115.720001,112.968185,0
2022-11-08,116.139999,116.139999,116.139999,116.139999,113.378197,0
2022-11-09,114.820000,114.820000,114.820000,114.820000,112.089592,0
2022-11-10,123.349998,123.349998,123.349998,123.349998,120.416748,0
2022-11-11,123.279999,123.279999,123.279999,123.279999,120.348404,0
2022-11-14,120.199997,120.199997,120.199997,120.199997,117.341652,0
2022-11-15,121.589996,121.589996,121.589996,121.589996,118.698601,0
2022-11-16,120.430000,120.430000,120.430000,120.430000,117.566185,0
2022-11-17,119.660004,119.660004,119.660004,119.660004,116.814499,0
2022-11-18,121.180000,121.180000,121.180000,121.180000,118.298347,0
2022-11-21,121.790001,121.790001,121.790001,121.790001,118.893845,0
2022-11-22,122.550003,122.550003,122.550003,122.550003,119.635773,0
2022-11-23,122.559998,122.559998,122.559998,122.559998,119.645531,0
2022-11-25,123.410004,123.410004,123.410004,123.410004,120.475319,0
2022-11-28,120.040001,120.040001,120.040001,120.040001,117.185455,0
2022-11-29,122.110001,122.110001,122.110001,122.110001,119.206230,0
2022-11-30,124.879997,124.879997,124.879997,124.879997,121.910355,0
2022-12-01,124.519997,124.519997,124.519997,124.519997,121.558922,0
2022-12-02,124.199997,124.199997,124.199997,124.199997,121.246529,0
2022-12-05,121.870003,121.870003,121.870003,121.870003,118.971947,0
2022-12-06,120.820000,120.820000,120.820000,120.820000,117.946907,0
2022-12-07,121.019997,121.019997,121.019997,121.019997,118.142151,0
2022-12-08,121.879997,121.879997,121.879997,121.879997,118.981705,0
2022-12-09,121.660004,121.660004,121.660004,121.660004,118.766937,0
2022-12-12,122.580002,122.580002,122.580002,122.580002,119.665054,0
2022-12-13,124.870003,124.870003,124.870003,124.870003,121.900604,0
2022-12-14,123.970001,123.970001,123.970001,123.970001,121.022003,0
2022-12-15,122.309998,122.309998,122.309998,122.309998,119.401474,0
2022-12-16,119.139999,119.139999,119.139999,119.139999,116.306862,0
2022-12-19,117.660004,117.660004,117.660004,117.660004,114.862053,0
2022-12-20,117.339996,117.339996,117.339996,117.339996,114.549660,0
2022-12-21,116.699997,116.699997,116.699997,116.699997,115.548706,0
2022-12-22,116.250000,116.250000,116.250000,116.250000,115.103149,0
2022-12-23,117.260002,117.260002,117.260002,117.260002,116.103188,0
2022-12-27,117.209999,117.209999,117.209999,117.209999,116.053673,0
2022-12-28,115.209999,115.209999,115.209999,115.209999,114.073402,0
2022-12-29,117.779999,117.779999,117.779999,117.779999,116.618050,0
2022-12-30,116.870003,116.870003,116.870003,116.870003,115.717033,0
2023-01-03,117.010002,117.010002,117.010002,117.010002,115.855652,0
2023-01-04,119.660004,119.660004,119.660004,119.660004,118.479507,0
2023-01-05,116.400002,116.400002,116.400002,116.400002,115.251671,0
2023-01-06,119.589996,119.589996,119.589996,119.589996,118.410194,0
2023-01-09,119.550003,119.550003,119.550003,119.550003,118.370598,0
2023-01-10,119.879997,119.879997,119.879997,119.879997,118.697334,0
2023-01-11,124.180000,124.180000,124.180000,124.180000,122.954918,0
2023-01-12,125.720001,125.720001,125.720001,125.720001,124.479721,0
2023-01-13,124.980003,124.980003,124.980003,124.980003,123.747025,0
2023-01-17,125.290001,125.290001,125.290001,125.290001,124.053963,0
2023-01-18,123.480003,123.480003,123.480003,123.480003,122.261826,0
2023-01-19,122.830002,122.830002,122.830002,122.830002,121.618233,0
2023-01-20,124.309998,124.309998,124.309998,124.309998,123.083626,0
2023-01-23,124.849998,124.849998,124.849998,124.849998,123.618301,0
2023-01-24,125.190002,125.190002,125.190002,125.190002,123.954956,0
2023-01-25,125.220001,125.220001,125.220001,125.220001,123.984657,0
2023-01-26,126.610001,126.610001,126.610001,126.610001,125.360939,0
