Date,Open,High,Low,Close,Adj Close,Volume
2022-06-24,4354.549805,4400.689941,4346.120117,4394.770020,4394.770020,169000
2022-06-27,4414.330078,4472.689941,4414.330078,4444.259766,4444.259766,177400
2022-06-28,4442.580078,4497.890137,4407.350098,4490.520020,4490.520020,174800
2022-06-29,4472.729980,4503.129883,4414.000000,4421.359863,4421.359863,187300
2022-06-30,4418.069824,4515.000000,4418.069824,4485.009766,4485.009766,156700
2022-07-01,4489.520020,4500.990234,4449.290039,4466.720215,4466.720215,144800
2022-07-04,4447.220215,4496.029785,4427.819824,4496.029785,4496.029785,146300
2022-07-05,4505.459961,4530.319824,4439.450195,4489.540039,4489.540039,155000
2022-07-06,4475.479980,4484.359863,4393.419922,4423.970215,4423.970215,149800
2022-07-07,4425.279785,4457.339844,4391.189941,4443.470215,4443.470215,132700
2022-07-08,4468.060059,4479.490234,4426.890137,4428.779785,4428.779785,123200
2022-07-11,4406.149902,4406.149902,4330.580078,4354.620117,4354.620117,134400
2022-07-12,4352.649902,4370.339844,4296.620117,4313.620117,4313.620117,130200
2022-07-13,4313.359863,4341.470215,4284.939941,4321.459961,4321.459961,131100
2022-07-14,4308.819824,4352.100098,4292.759766,4322.069824,4322.069824,145300
2022-07-15,4299.470215,4344.859863,4248.529785,4248.529785,4248.529785,150200
2022-07-18,4262.149902,4300.779785,4217.509766,4292.589844,4292.589844,122600
2022-07-19,4288.439941,4288.439941,4238.819824,4269.339844,4269.339844,103800
2022-07-20,4291.279785,4303.370117,4269.970215,4283.799805,4283.799805,94500
2022-07-21,4270.359863,4283.149902,4236.049805,4236.060059,4236.060059,117200
2022-07-22,4251.790039,4275.470215,4207.310059,4238.229980,4238.229980,103800
2022-07-25,4233.930176,4234.839844,4201.919922,4212.640137,4212.640137,83600
2022-07-26,4220.089844,4259.990234,4214.529785,4245.979980,4245.979980,85800
2022-07-27,4236.149902,4242.100098,4217.279785,4225.040039,4225.040039,78900
2022-07-28,4242.270020,4267.919922,4223.029785,4225.669922,4225.669922,107500
2022-07-29,4226.419922,4243.509766,4160.870117,4170.100098,4170.100098,114200
2022-08-01,4160.649902,4196.569824,4129.450195,4188.680176,4188.680176,107700
2022-08-02,4144.379883,4144.379883,4071.429932,4107.020020,4107.020020,142200
2022-08-03,4114.830078,4150.979980,4058.179932,4066.979980,4066.979980,116700
2022-08-04,4089.439941,4108.160156,4064.659912,4101.540039,4101.540039,89500
2022-08-05,4109.629883,4159.479980,4097.859863,4156.910156,4156.910156,102600
2022-08-08,4142.109863,4155.729980,4135.080078,4148.069824,4148.069824,90200
2022-08-09,4143.669922,4161.810059,4131.430176,4156.290039,4156.290039,84100
2022-08-10,4149.209961,4160.790039,4092.550049,4109.740234,4109.740234,85600
2022-08-11,4130.740234,4193.810059,4116.060059,4193.540039,4193.540039,121400
2022-08-12,4185.419922,4202.470215,4175.049805,4191.149902,4191.149902,106800
2022-08-15,4180.000000,4219.919922,4174.299805,4185.680176,4185.680176,105900
2022-08-16,4190.529785,4208.799805,4170.520020,4177.839844,4177.839844,93900
2022-08-17,4182.569824,4222.790039,4155.169922,4216.959961,4216.959961,112900
2022-08-18,4205.790039,4211.910156,4173.540039,4180.100098,4180.100098,101100
2022-08-19,4174.549805,4185.660156,4151.069824,4151.069824,4151.069824,117400
2022-08-22,4135.160156,4183.649902,4134.200195,4181.399902,4181.399902,112400
2022-08-23,4175.529785,4187.390137,4147.410156,4161.080078,4161.080078,103200
2022-08-24,4168.580078,4174.160156,4079.090088,4082.419922,4082.419922,119100
2022-08-25,4093.290039,4119.620117,4058.750000,4116.240234,4116.240234,111300
2022-08-26,4127.810059,4139.790039,4102.680176,4107.549805,4107.549805,99000
2022-08-29,4063.879883,4092.949951,4059.600098,4089.520020,4089.520020,94400
2022-08-30,4088.530029,4093.139893,4048.520020,4075.790039,4075.790039,93300
2022-08-31,4057.139893,4112.850098,4046.620117,4078.840088,4078.840088,132500
2022-09-01,4066.189941,4090.889893,4041.129883,4043.739990,4043.739990,97400
2022-09-02,4054.840088,4056.179932,4004.909912,4023.610107,4023.610107,86800
2022-09-05,4010.409912,4017.000000,3982.739990,4015.429932,4015.429932,93800
2022-09-06,4024.469971,4054.000000,4009.580078,4052.280029,4052.280029,113500
2022-09-07,4032.719971,4067.540039,4028.370117,4054.979980,4054.979980,107700
