Date,Open,High,Low,Close,Adj Close,Volume
2022-06-23,1519.449951,1539.430054,1438.050049,1454.449951,1454.449951,0
2022-06-24,1454.449951,1513.989990,1454.449951,1480.219971,1480.219971,0
2022-06-27,1480.219971,1540.359985,1480.219971,1531.689941,1531.689941,0
2022-06-28,1531.689941,1601.660034,1531.689941,1579.359985,1579.359985,0
2022-06-29,1579.359985,1609.430054,1516.979980,1520.670044,1520.670044,0
2022-06-30,1520.670044,1523.859985,1471.920044,1492.599976,1492.599976,0
2022-07-01,1492.599976,1515.770020,1457.510010,1509.229980,1509.229980,0
2022-07-05,1509.229980,1509.229980,1403.810059,1437.449951,1437.449951,0
2022-07-06,1437.449951,1442.030029,1361.869995,1405.010010,1405.010010,0
2022-07-07,1405.010010,1469.359985,1405.010010,1458.260010,1458.260010,0
2022-07-08,1458.260010,1480.770020,1434.160034,1455.689941,1455.689941,0
2022-07-11,1455.689941,1455.689941,1420.180054,1441.180054,1441.180054,0
2022-07-12,1441.180054,1441.180054,1381.829956,1405.400024,1405.400024,0
2022-07-13,1405.400024,1431.449951,1392.109985,1404.300049,1404.300049,0
2022-07-14,1404.300049,1404.300049,1328.780029,1369.280029,1369.280029,0
2022-07-15,1369.280029,1402.880005,1369.280029,1401.890015,1401.890015,0
2022-07-18,1401.890015,1458.880005,1401.890015,1435.500000,1435.500000,0
2022-07-19,1435.500000,1485.040039,1434.689941,1482.270020,1482.270020,0
2022-07-20,1482.270020,1504.910034,1462.130005,1498.689941,1498.689941,0
2022-07-21,1498.689941,1498.689941,1426.130005,1468.599976,1468.599976,0
2022-07-22,1468.599976,1483.989990,1443.689941,1452.109985,1452.109985,0
2022-07-25,1452.109985,1510.849976,1452.109985,1510.479980,1510.479980,0
2022-07-26,1510.479980,1534.839966,1483.380005,1494.390015,1494.390015,0
2022-07-27,1494.390015,1540.979980,1489.199951,1533.640015,1533.640015,0
2022-07-28,1533.640015,1558.609985,1512.660034,1535.459961,1535.459961,0
2022-07-29,1535.459961,1596.030029,1535.459961,1592.410034,1592.410034,0
2022-08-01,1592.410034,1592.410034,1540.079956,1561.660034,1561.660034,0
2022-08-02,1561.660034,1582.109985,1549.310059,1566.239990,1566.239990,0
2022-08-03,1566.239990,1581.300049,1511.410034,1520.400024,1520.400024,0
2022-08-04,1520.400024,1520.400024,1467.689941,1470.670044,1470.670044,0
2022-08-05,1470.670044,1514.089966,1452.900024,1502.550049,1502.550049,0
2022-08-08,1502.550049,1526.540039,1502.550049,1514.229980,1514.229980,0
2022-08-09,1514.229980,1561.160034,1514.229980,1543.189941,1543.189941,0
2022-08-10,1543.189941,1564.660034,1517.660034,1556.369995,1556.369995,0
2022-08-11,1556.369995,1617.709961,1556.369995,1605.630005,1605.630005,0
2022-08-12,1605.630005,1617.719971,1583.609985,1616.890015,1616.890015,0
2022-08-15,1616.890015,1616.890015,1534.410034,1579.619995,1579.619995,0
2022-08-16,1579.619995,1597.310059,1562.800049,1574.770020,1574.770020,0
2022-08-17,1574.770020,1605.949951,1563.469971,1592.979980,1592.979980,0
2022-08-18,1592.979980,1630.130005,1592.979980,1627.939941,1627.939941,0
2022-08-19,1627.939941,1635.689941,1614.079956,1629.689941,1629.689941,0
2022-08-22,1629.689941,1635.930054,1589.420044,1629.930054,1629.930054,0
2022-08-23,1629.930054,1700.010010,1629.930054,1685.540039,1685.540039,0
2022-08-24,1685.540039,1705.270020,1676.530029,1702.540039,1702.540039,0
2022-08-25,1702.540039,1724.880005,1702.540039,1717.540039,1717.540039,0
2022-08-26,1717.540039,1737.079956,1694.750000,1702.640015,1702.640015,0
2022-08-29,1702.640015,1752.359985,1697.859985,1728.949951,1728.949951,0
2022-08-30,1728.949951,1728.949951,1654.520020,1666.989990,1666.989990,0
2022-08-31,1666.989990,1677.609985,1617.810059,1648.430054,1648.430054,0
2022-09-01,1648.430054,1648.430054,1587.479980,1606.270020,1606.270020,0
2022-09-02,1606.270020,1660.880005,1606.270020,1642.910034,1642.910034,0
2022-09-06,1642.910034,1660.339966,1618.689941,1626.069946,1626.069946,0
2022-09-07,1626.069946,1626.069946,1576.640015,1602.630005,1602.630005,0
2022-09-08,1602.630005,1614.180054,1587.640015,1607.310059,1607.310059,0
2022-09-09,1607.310059,1653.030029,1607.310059,1645.189941,1645.189941,0
2022-09-12,1645.189941,1693.229980,1645.189941,1672.479980,1672.479980,0
2022-09-13,1672.479980,1675.449951,1627.760010,1633.640015,1633.640015,0
2022-09-14,1633.640015,1687.510010,1633.640015,1672.819946,1672.819946,0
2022-09-15,1672.819946,1672.819946,1617.890015,1624.670044,1624.670044,0
2022-09-16,1624.670044,1624.670044,1574.530029,1601.780029,1601.780029,0
2022-09-19,1601.780029,1601.780029,1555.250000,1599.439941,1599.439941,0
2022-09-20,1599.439941,1605.930054,1575.430054,1597.359985,1597.359985,0
2022-09-21,1597.359985,1629.060059,1571.739990,1572.000000,1572.000000,0
2022-09-22,1572.000000,1606.530029,1566.599976,1567.290039,1567.290039,0
