Date,Open,High,Low,Close,Adj Close,Volume
2022-06-23,14352.780273,14435.139648,14226.009766,14402.120117,14402.120117,5098640000
2022-06-24,14402.120117,14813.230469,14402.120117,14811.549805,14811.549805,8120260000
2022-06-27,14811.549805,14913.400391,14771.860352,14835.299805,14835.299805,4325310000
2022-06-28,14835.299805,15028.049805,14648.299805,14667.320313,14667.320313,4270120000
2022-06-29,14667.320313,14701.429688,14545.009766,14599.589844,14599.589844,4211240000
2022-06-30,14599.589844,14599.589844,14321.160156,14487.639648,14487.639648,4840070000
2022-07-01,14487.639648,14659.160156,14341.280273,14636.759766,14636.759766,4046950000
2022-07-05,14636.759766,14636.759766,14217.980469,14499.490234,14499.490234,5076590000
2022-07-06,14499.490234,14544.349609,14340.480469,14465.290039,14465.290039,4417720000
2022-07-07,14465.290039,14701.299805,14465.290039,14676.500000,14676.500000,4057770000
2022-07-08,14676.500000,14726.629883,14567.940430,14642.330078,14642.330078,3521620000
2022-07-11,14642.330078,14642.330078,14478.049805,14502.429688,14502.429688,3423480000
2022-07-12,14502.429688,14537.129883,14343.830078,14395.040039,14395.040039,3817210000
2022-07-13,14395.040039,14425.160156,14194.599609,14340.280273,14340.280273,4109390000
2022-07-14,14340.280273,14340.280273,13988.860352,14171.240234,14171.240234,4199690000
2022-07-15,14171.240234,14449.719727,14171.240234,14449.679688,14449.679688,4143800000
2022-07-18,14449.679688,14629.000000,14376.879883,14403.179688,14403.179688,4046870000
2022-07-19,14403.179688,14778.599609,14403.179688,14766.599609,14766.599609,4041070000
2022-07-20,14766.599609,14824.120117,14682.129883,14778.469727,14778.469727,4185300000
2022-07-21,14778.469727,14872.269531,14648.990234,14871.129883,14871.129883,4132790000
2022-07-22,14871.129883,14946.330078,14708.120117,14790.790039,14790.790039,3979240000
2022-07-25,14790.790039,14907.190430,14781.070313,14899.089844,14899.089844,3568340000
2022-07-26,14899.089844,14899.089844,14761.269531,14793.549805,14793.549805,3778950000
2022-07-27,14793.549805,15075.980469,14793.549805,15031.040039,15031.040039,4112180000
2022-07-28,15031.040039,15209.790039,14922.809570,15198.809570,15198.809570,4413000000
2022-07-29,15198.809570,15354.730469,15187.349609,15327.709961,15327.709961,4616360000
2022-08-01,15327.709961,15327.709961,15192.309570,15286.009766,15286.009766,4202810000
2022-08-02,15286.009766,15328.259766,15152.709961,15162.679688,15162.679688,4727710000
2022-08-03,15162.679688,15308.809570,15162.679688,15267.160156,15267.160156,4351760000
2022-08-04,15267.160156,15283.980469,15214.799805,15224.209961,15224.209961,4283320000
2022-08-05,15224.209961,15274.780273,15100.629883,15273.230469,15273.230469,4085940000
2022-08-08,15273.230469,15417.809570,15273.230469,15305.799805,15305.799805,4221090000
2022-08-09,15305.799805,15342.740234,15225.200195,15264.790039,15264.790039,3913090000
2022-08-10,15264.790039,15562.230469,15264.790039,15552.700195,15552.700195,4546010000
2022-08-11,15552.700195,15745.830078,15552.700195,15602.929688,15602.929688,4630200000
2022-08-12,15602.929688,15805.769531,15602.929688,15804.379883,15804.379883,3788010000
2022-08-15,15804.389648,15805.209961,15652.169922,15794.330078,15794.330078,3696830000
2022-08-16,15794.330078,15897.669922,15761.599609,15846.790039,15846.790039,4329820000
2022-08-17,15846.790039,15846.790039,15659.959961,15734.110352,15734.110352,3885030000
2022-08-18,15734.110352,15785.740234,15691.190430,15763.900391,15763.900391,3340330000
2022-08-19,15763.900391,15763.900391,15555.509766,15588.320313,15588.320313,3761340000
2022-08-22,15588.320313,15588.320313,15316.009766,15341.849609,15341.849609,3907430000
2022-08-23,15341.849609,15439.929688,15322.049805,15338.150391,15338.150391,3823520000
2022-08-24,15338.150391,15433.429688,15298.000000,15392.059570,15392.059570,3583630000
